VAR1,VAR2,VAR3,VAR4,TRAITEMENT,CIBLE
0.739462,C,0.416971,0.341388,T3,1
0.044483,B,0.659202,0.680963,T3,0
0.481848,A,0.696721,0.143132,T3,1
0.526568,B,0.175256,0.229058,T3,0
0.262589,C,0.553335,0.818356,T3,1
0.358842,C,0.586192,0.688476,T3,1
0.658671,A,0.259542,0.881782,T3,1
0.448392,C,0.051317,0.237033,T3,0
0.548022,A,0.200531,0.618551,T3,1
0.077566,B,0.720001,0.872684,T3,0
0.346784,B,0.909191,0.844366,T3,0
0.991914,B,0.336373,0.815548,T3,0
0.342844,B,0.301611,0.921809,T3,0
0.743249,B,0.170852,0.497441,T3,0
0.366959,B,0.806353,0.895440,T3,0
0.144944,C,0.428260,0.699642,T3,0
0.948304,B,0.810325,0.882296,T3,0
0.961876,B,0.861892,0.765459,T3,0
0.330017,A,0.924919,0.761464,T3,1
0.671051,A,,0.928023,T3,0
0.778823,A,0.227534,0.905943,T3,1
0.793837,C,0.436992,0.145663,T3,1
0.958584,A,0.332186,0.067646,T3,1
0.793723,B,0.007096,0.244734,T3,0
0.703330,C,0.585575,0.046461,T3,1
0.122893,A,0.978071,0.491875,T3,0
0.691362,A,0.776265,0.372531,T3,1
0.772975,A,0.150646,0.657491,T3,0
0.722230,C,0.378606,0.205301,T3,1
0.521159,A,0.710682,0.936311,T3,1
0.376606,B,0.185098,0.500545,T3,0
0.689915,C,0.985939,0.430761,T3,1
0.446064,B,0.194959,0.430977,T3,0
0.827839,C,0.065861,0.191905,T3,0
0.443329,C,0.155744,0.725903,T3,0
0.859572,B,0.096252,0.437273,T3,0
0.138621,A,0.109639,0.065609,T3,0
0.161991,A,0.661243,0.331977,T3,0
0.850037,B,0.819851,0.910663,T3,0
0.551190,A,0.663605,0.633162,T3,1
0.415306,B,0.420059,0.697162,T3,0
0.681018,A,0.808619,0.447429,T3,1
0.088755,C,0.388383,0.525445,T3,0
0.276121,C,0.515120,0.966674,T3,1
0.188650,A,,0.053027,T3,0
0.300575,A,0.241601,0.732800,T3,1
0.395825,B,0.806260,0.541183,T3,0
0.584571,A,0.882962,0.052994,T3,1
0.980019,B,0.509052,0.353781,T3,0
0.874956,C,0.915938,0.352372,T3,1
0.002416,B,0.270318,0.157484,T3,0
0.819730,A,0.014084,0.265974,T3,0
0.696640,C,0.735233,0.931277,T3,1
0.923593,C,0.452498,0.973839,T3,1
0.231578,B,0.156230,0.764955,T3,0
0.672721,B,0.263332,0.957403,T3,0
0.466804,B,0.806845,0.400480,T3,0
0.887760,C,0.365486,0.917400,T3,1
0.868897,A,0.065262,0.269291,T3,0
0.175611,B,,0.613190,T3,0
0.469410,C,0.294976,0.722519,T3,1
0.979670,B,,0.721572,T3,0
0.915083,B,0.395334,0.342750,T3,0
0.016344,B,0.034818,0.407140,T3,0
0.871216,A,0.212338,0.857228,T3,1
0.538704,A,0.109281,0.386320,T3,0
0.052851,B,,0.877376,T3,0
0.027772,B,0.218124,0.554278,T3,0
0.349224,A,0.381036,0.172277,T3,1
0.968583,A,0.860821,0.604803,T3,1
0.761072,B,0.596997,0.437165,T3,0
0.022193,C,,0.760346,T3,0
0.995354,C,0.053583,0.063281,T3,0
0.505732,C,0.641629,0.337328,T3,1
0.123373,B,0.598677,0.617343,T3,0
0.780943,C,0.837661,0.850029,T3,1
0.703176,B,0.593638,0.957426,T3,0
0.180336,A,0.377713,0.747157,T3,0
0.313923,A,0.932571,0.369645,T3,1
0.446366,B,0.168221,0.443435,T3,0
0.075033,B,0.370694,0.020178,T3,0
0.971957,C,0.789776,0.580574,T3,1
0.309816,A,0.283293,0.494758,T3,1
0.115427,B,0.518268,0.566896,T3,0
0.928344,A,,0.544236,T3,1
0.033179,C,0.932247,0.637524,T3,0
0.660336,C,0.993708,0.109001,T3,1
0.778776,B,0.314693,0.293984,T3,0
0.518084,A,0.203735,0.870648,T3,1
0.539220,B,0.363332,0.096391,T3,0
0.915346,A,0.634080,0.265496,T3,1
0.617329,A,0.777828,0.148082,T3,1
0.693173,A,0.854287,0.298245,T3,1
0.199971,A,0.048764,0.653668,T3,0
0.224623,C,0.607688,0.010262,T3,1
0.218888,A,0.670347,0.405002,T3,1
0.216346,C,0.697272,0.737790,T3,1
0.684621,C,,0.733146,T3,1
0.173641,A,0.396032,0.065284,T3,0
0.666562,C,0.803119,0.473047,T3,1
0.574950,B,0.295418,0.581683,T3,0
0.715114,C,0.776097,0.730310,T3,1
0.861912,B,0.338911,0.187018,T3,0
0.711855,B,0.507076,0.137518,T3,0
0.942987,C,0.678265,0.409231,T3,1
0.359572,C,0.468486,0.614123,T3,1
0.055982,A,0.185208,0.662721,T3,0
0.055570,B,0.935427,0.265046,T3,0
0.565443,A,0.048456,0.368005,T3,0
0.582870,A,0.699947,0.274164,T3,1
0.596124,A,0.066464,0.755279,T3,0
0.907471,A,0.063815,0.451926,T3,0
0.293533,C,0.758205,0.012082,T3,1
0.634429,B,0.646496,0.378704,T3,0
0.624106,B,,0.322755,T3,0
0.742416,C,0.038722,0.804620,T3,0
0.084734,B,0.529239,0.360355,T3,0
0.493104,B,0.801918,0.176900,T3,0
0.145011,B,0.495299,0.913174,T3,0
0.551350,C,0.103426,0.683141,T3,0
0.107876,C,0.301919,0.729538,T3,0
0.522650,B,0.509867,0.279121,T3,0
0.838650,C,0.976671,0.456921,T3,1
0.972812,C,0.062016,0.056708,T3,0
0.492878,A,0.341165,0.470317,T3,1
0.368356,A,,0.927062,T3,1
0.366496,C,0.277092,0.185403,T3,1
0.578544,B,0.304429,0.652616,T3,0
0.866723,B,0.083308,0.953534,T3,0
0.952609,C,0.517890,0.962272,T3,1
0.633103,C,0.293579,0.783159,T3,1
0.474616,B,0.951345,0.457260,T3,0
0.580224,C,0.039296,0.762446,T3,0
0.138034,C,0.842936,0.570732,T3,0
0.559641,B,0.777802,0.142551,T3,0
0.075786,B,0.350468,0.960240,T3,0
0.808321,A,0.335337,0.222251,T3,1
0.279744,C,0.673416,0.672015,T3,1
0.296472,A,0.138271,0.161830,T3,0
0.237077,A,0.717340,0.687444,T3,1
0.559361,B,0.719957,0.359607,T3,0
0.932770,C,0.498372,0.026553,T3,1
0.616327,B,0.158031,0.761087,T3,0
0.276433,C,0.124245,0.695820,T3,0
0.020763,B,0.511639,0.888567,T3,0
0.940813,C,0.120001,0.022008,T3,0
0.319767,A,,0.922888,T3,1
0.993463,C,0.802825,0.912128,T3,1
0.319109,B,0.420075,0.110063,T3,0
0.793261,A,0.446199,0.694477,T3,1
0.019680,A,0.931364,0.536704,T3,0
0.516888,B,0.334731,0.488330,T3,0
0.645798,C,0.391012,0.922957,T3,1
0.421463,C,0.831462,0.558972,T3,1
0.039598,C,0.014628,0.436281,T3,0
0.361521,A,0.490431,0.237905,T3,1
0.337166,B,0.310801,0.066021,T3,0
0.640559,B,0.114306,0.799657,T3,0
0.878432,B,0.960741,0.628239,T3,0
0.907209,C,0.918355,0.089069,T3,1
0.401874,A,0.920872,0.544720,T3,1
0.957099,B,0.793911,0.763025,T3,0
0.438730,A,0.137125,0.574691,T3,0
0.491905,A,0.100736,0.029103,T3,0
0.457457,C,0.485596,0.953991,T3,1
0.256165,B,0.365936,0.759473,T3,0
0.501252,B,0.218488,0.808771,T3,0
0.375895,A,0.989337,0.651225,T3,1
0.046628,C,0.974306,0.899487,T3,0
0.665723,C,0.929286,0.894640,T3,1
0.064523,C,0.204294,0.454186,T3,0
0.340973,C,0.449108,0.918979,T3,1
0.730528,A,0.200700,0.796409,T3,1
0.777264,B,0.545879,0.452004,T3,0
0.952319,A,0.495107,0.048469,T3,1
0.661424,A,0.582319,0.996998,T3,1
0.432396,A,0.773790,0.804709,T3,1
0.347158,B,0.510959,0.294589,T3,0
0.013156,B,0.857712,0.728145,T3,0
0.760598,B,0.346084,0.571354,T3,0
0.645246,B,0.647133,0.259989,T3,0
0.561680,A,0.742700,0.839401,T3,1
0.940183,C,0.123965,0.269046,T3,0
0.070492,A,0.337745,0.660903,T3,0
0.626348,B,0.962926,0.749963,T3,0
0.342867,B,0.643110,0.584036,T3,0
0.858842,A,0.387838,0.723021,T3,1
0.361927,B,0.946957,0.821247,T3,0
0.437949,B,0.535184,0.353000,T3,0
0.664884,A,0.229543,0.883275,T3,1
0.430687,B,0.147359,0.008448,T3,0
0.811695,B,0.160050,0.379126,T3,0
0.549321,B,0.212536,0.352322,T3,0
0.640291,A,0.054089,0.754486,T3,0
0.993971,B,0.051747,0.595136,T3,0
0.861821,A,0.851180,0.763086,T3,1
0.156198,A,0.367214,0.936971,T3,0
0.412416,C,0.776577,0.694849,T3,1
0.442297,C,0.919804,0.836961,T3,1
0.126471,C,0.705181,0.497587,T3,0
0.728891,A,0.716736,0.798550,T3,1
0.416588,A,0.064860,0.258532,T3,0
0.898020,B,0.215971,0.469741,T3,0
0.139600,C,0.494471,0.285041,T3,0
0.704433,C,0.929269,0.814504,T3,1
0.521817,C,0.143678,0.566103,T3,0
0.442616,B,0.042094,0.616740,T3,0
0.818822,B,0.974799,0.318914,T3,0
0.050358,C,0.717288,0.062120,T3,0
0.373584,B,,0.245078,T3,0
0.260518,C,0.445676,0.138713,T3,1
0.370728,A,0.128343,0.349371,T3,0
0.760249,C,0.705659,0.579192,T3,1
0.984780,A,0.579540,0.874996,T3,1
0.037169,A,0.593696,0.028448,T3,0
0.255445,B,0.272934,0.208625,T3,0
0.442066,B,0.527961,0.801818,T3,0
0.648202,A,0.614306,0.876965,T3,1
0.201399,B,0.951739,0.876762,T3,0
0.126872,B,0.821768,0.400746,T3,0
0.030087,C,0.992115,0.635886,T3,0
0.411242,C,0.143850,0.651781,T3,0
0.223095,B,0.251887,0.192303,T3,0
0.934063,C,0.188609,0.377156,T3,0
0.086330,B,0.823514,0.828052,T3,0
0.067881,C,0.933868,0.073017,T3,0
0.956817,B,0.995721,0.335510,T3,0
0.812399,B,0.228729,0.846851,T3,0
0.588217,C,0.997252,0.775382,T3,1
0.807168,C,0.990941,0.784074,T3,1
0.997035,B,0.532389,0.455996,T3,0
0.275448,B,0.628125,0.329795,T3,0
0.563755,B,0.318220,0.135917,T3,0
0.241849,C,,0.289728,T3,1
0.290036,B,0.077982,0.903717,T3,0
0.794674,A,0.588790,0.199122,T3,1
0.044527,A,0.587659,0.345634,T3,0
0.175253,B,0.740135,0.153109,T3,0
0.381374,A,0.053163,0.346768,T3,0
0.337038,C,0.835733,0.978628,T3,1
0.664332,C,0.900575,0.463013,T3,1
0.261090,A,0.990742,0.714304,T3,1
0.985033,A,0.656226,0.383862,T3,1
0.640822,C,0.804289,0.511291,T3,1
0.604190,B,0.564974,0.884058,T3,0
0.929167,C,0.667745,0.824040,T3,1
0.655930,B,0.970458,0.902342,T3,0
0.938170,B,0.690234,0.392176,T3,0
0.930880,B,0.607974,0.160185,T3,0
0.942925,B,0.835890,0.206759,T3,0
0.900845,A,0.436392,0.566759,T3,1
0.063737,A,0.128816,0.664655,T3,0
0.974331,A,0.147259,0.400576,T3,0
0.722905,A,0.503992,0.820537,T3,1
0.203773,C,0.466413,0.943313,T3,1
0.265774,B,,0.543622,T3,0
0.940292,A,0.955541,0.287033,T3,1
0.128766,A,0.038993,0.627948,T3,0
0.912570,C,0.695737,0.503765,T3,1
0.767408,C,0.220043,0.180997,T3,1
0.715761,B,0.705332,0.592927,T3,0
0.573823,B,,0.692771,T3,0
0.362536,C,0.495546,0.827164,T3,1
0.687030,A,0.664054,0.541358,T3,1
0.504618,B,0.287447,0.170496,T3,0
0.578841,B,0.402239,0.805490,T3,0
0.601140,C,0.615165,0.308900,T3,1
0.682314,A,0.142691,0.248843,T3,0
0.427421,B,0.817872,0.158270,T3,0
0.864715,C,0.901295,0.166007,T3,1
0.630591,C,0.509740,0.129323,T3,1
0.759878,A,0.401527,0.408424,T3,1
0.323332,B,0.453908,0.912601,T3,0
0.666800,C,0.888231,0.591525,T3,1
0.296129,A,0.503035,0.391213,T3,1
0.415881,B,0.799027,0.987114,T3,0
0.267521,C,0.894676,0.523965,T3,1
0.206574,A,0.155685,0.704294,T3,0
0.729496,C,0.167416,0.438164,T3,0
0.459913,A,0.011771,0.555172,T3,0
0.256385,A,0.402385,0.990775,T3,1
0.789047,B,,0.764635,T3,0
0.436374,C,0.075975,0.317599,T3,0
0.631476,C,0.653469,0.644125,T3,1
0.598523,B,,0.788738,T3,0
0.544058,A,0.697103,0.728182,T3,1
0.242956,C,0.354429,0.633730,T3,1
0.244729,B,0.251610,0.899939,T3,0
0.527258,C,0.944491,0.250090,T3,1
0.439194,B,0.279996,0.246849,T3,0
0.165415,C,0.739317,0.655109,T3,0
0.228933,A,0.900339,0.917885,T3,1
0.377749,C,0.286485,0.732583,T3,1
0.135822,B,,0.973861,T3,0
0.440272,C,0.756304,0.018039,T3,1
0.964786,C,0.331415,0.673145,T3,1
0.521662,A,0.366469,0.535491,T3,1
0.888888,A,0.799596,0.687836,T3,1
0.753732,C,0.373136,0.162692,T3,1
0.935483,A,0.525855,0.608489,T3,1
0.054237,C,0.098487,0.448229,T3,0
0.304826,C,0.013536,0.426585,T3,0
0.838357,C,0.789613,0.361376,T3,1
0.410888,A,0.733080,0.442034,T3,1
0.734272,B,0.591294,0.613408,T3,0
0.937912,A,0.822146,0.800254,T3,1
0.077867,B,0.749781,0.100981,T3,0
0.447423,C,0.325686,0.840766,T3,1
0.606832,B,,0.296846,T3,0
0.672318,C,0.426223,0.744585,T3,1
0.838271,B,0.617126,0.151571,T3,0
0.556597,A,0.835753,0.327313,T3,1
0.127162,B,0.024659,0.615240,T3,0
0.176670,A,0.194492,0.873233,T3,0
0.089218,B,0.848235,0.828667,T3,0
0.846310,A,0.027435,0.400988,T3,0
0.292670,B,0.411078,0.402954,T3,0
0.870904,A,0.706249,0.477956,T3,1
0.223074,A,0.660062,0.624544,T3,1
0.486201,B,0.699819,0.209704,T3,0
0.492920,B,0.510290,0.283600,T3,0
0.571395,A,0.200426,0.238314,T3,1
0.431077,B,0.292441,0.329265,T3,0
0.701241,C,0.627882,0.146305,T3,1
0.895901,A,,0.094877,T3,1
0.117964,A,0.480423,0.326480,T3,0
0.809848,C,0.532649,0.694298,T3,1
0.756617,C,0.956688,0.359657,T3,1
0.140915,A,0.282019,0.819187,T3,0
0.606228,C,0.315613,0.146468,T3,1
0.634451,C,0.635880,0.246346,T3,1
0.473218,B,0.778655,0.531335,T3,0
0.339983,C,0.755283,0.343300,T3,1
0.469674,A,0.452407,0.633301,T3,1
0.453801,A,0.216824,0.555770,T3,1
0.272584,C,0.311208,0.790615,T3,1
0.743169,B,0.623902,0.535902,T3,0
0.449894,A,0.293274,0.762864,T3,1
0.125755,B,0.095743,0.829881,T3,0
0.125690,B,0.455632,0.122319,T3,0
0.550158,B,,0.175592,T3,0
0.354642,C,0.836326,0.916605,T3,1
0.217857,B,0.109931,0.795879,T3,0
0.396439,B,0.917341,0.414512,T3,0
0.691926,B,0.880531,0.949507,T3,0
0.903996,B,0.926400,0.405634,T3,0
0.899115,C,0.594177,0.036195,T3,1
0.522940,B,0.226687,0.313981,T3,0
0.316657,A,0.272870,0.086172,T3,1
0.859590,A,0.890271,0.962335,T3,1
0.110521,B,,0.907830,T3,0
0.654311,B,0.564312,0.450395,T3,0
0.540906,B,0.787500,0.587877,T3,0
0.151953,B,0.695914,0.142740,T3,0
0.860223,B,0.610217,0.815325,T3,0
0.088151,C,0.770130,0.357803,T3,0
0.192794,A,0.271088,0.052181,T3,0
0.994912,C,0.184129,0.327894,T3,0
0.431076,A,0.115339,0.297907,T3,0
0.077663,B,,0.728887,T3,0
0.017497,B,0.163325,0.653505,T3,0
0.123233,C,0.229393,0.756398,T3,0
0.483504,A,,0.216314,T3,0
0.014197,C,0.397630,0.518889,T3,0
0.150735,B,0.636419,0.962944,T3,0
0.997826,A,0.729358,0.539699,T3,1
0.449761,A,0.467852,0.325273,T3,1
0.108556,A,0.010725,0.780548,T3,0
0.902373,B,0.170357,0.418401,T3,0
0.330633,C,0.884578,0.766392,T3,1
0.941344,A,0.565045,0.038282,T3,1
0.917492,A,0.184949,0.143655,T3,0
0.999700,B,0.828831,0.058578,T3,0
0.319615,C,0.545269,0.789213,T3,1
0.063510,A,0.018303,0.586308,T3,0
0.020453,C,0.895064,0.961573,T3,0
0.362614,C,0.829108,0.836483,T3,1
0.440772,B,,0.319723,T3,0
0.016752,C,0.548358,0.343416,T3,0
0.612488,A,0.887491,0.636554,T3,1
0.507275,C,0.620298,0.385165,T3,1
0.278875,C,0.035197,0.039960,T3,0
0.600469,A,0.192406,0.831845,T3,0
0.765498,C,0.340538,0.921937,T3,1
0.099653,B,0.051677,0.578626,T3,0
0.682277,C,0.894561,0.447191,T3,1
0.785409,B,0.536694,0.511891,T3,0
0.928322,A,0.239141,0.724809,T3,1
0.141415,C,0.118010,0.869820,T3,0
0.466656,C,0.257871,0.090559,T3,1
0.474176,A,0.060559,0.504788,T3,0
0.370145,A,0.401900,0.022576,T3,1
0.269968,B,0.381760,0.026491,T3,0
0.133500,C,0.754370,0.650295,T3,0
0.495012,C,0.286426,0.750504,T3,1
0.638731,B,0.715336,0.360233,T3,0
0.038981,A,0.642086,0.490357,T3,0
0.539746,C,,0.797264,T3,1
0.818528,A,0.153981,0.521537,T3,0
0.616330,C,0.343577,0.615894,T3,1
0.928738,A,0.829653,0.391532,T3,1
0.772144,C,0.946189,0.472942,T3,1
0.219967,C,0.272787,0.572264,T3,1
0.744081,C,0.663835,0.469929,T3,1
0.757180,B,0.085609,0.421794,T3,0
0.386493,A,0.984140,0.508338,T3,1
0.976437,A,0.564344,0.666114,T3,1
0.909515,B,,0.898217,T3,0
0.377537,B,0.736016,0.964318,T3,0
0.728728,C,0.743967,0.393883,T3,1
0.612762,A,0.646513,0.417984,T3,1
0.957633,A,0.665028,0.835702,T3,1
0.692080,C,0.240957,0.290551,T3,1
0.735587,B,,0.190230,T3,0
0.553581,B,0.187553,0.693110,T3,0
0.714614,B,0.352528,0.820412,T3,0
0.431574,A,0.445625,0.938054,T3,1
0.574807,B,0.377508,0.398830,T3,0
0.279894,C,0.261000,0.058221,T3,1
0.195873,C,0.272822,0.489043,T3,0
0.910096,B,0.799419,0.266208,T3,0
0.717078,B,0.961854,0.471624,T3,0
0.666872,A,0.291532,0.863673,T3,1
0.497206,B,0.623101,0.024939,T3,0
0.954709,B,0.028992,0.195473,T3,0
0.022271,C,0.230175,0.587501,T3,0
0.214312,B,0.135397,0.380099,T3,0
0.878452,A,0.696807,0.478137,T3,1
0.911471,A,,0.199377,T3,1
0.672026,C,0.984868,0.871133,T3,1
0.473806,B,0.001585,0.544744,T3,0
0.250323,A,0.397368,0.301683,T3,1
0.979818,C,0.723733,0.625269,T3,1
0.562806,C,,0.165112,T3,0
0.401137,B,0.983044,0.603628,T3,0
0.700347,C,0.145991,0.762166,T3,0
0.696875,C,0.011692,0.171256,T3,0
0.663964,C,0.788690,0.731205,T3,1
0.454806,C,0.440800,0.943743,T3,1
0.468870,B,,0.237725,T3,0
0.471761,B,0.910603,0.003100,T3,0
0.257405,B,0.748024,0.216212,T3,0
0.171153,A,0.564225,0.519507,T3,0
0.156958,A,0.701539,0.872281,T3,0
0.222724,B,0.733693,0.127639,T3,0
0.360196,B,0.793024,0.212115,T3,0
0.057589,C,0.264476,0.852333,T3,0
0.694042,B,0.022623,0.554269,T3,0
0.163678,B,,0.713039,T3,0
0.061791,A,0.537644,0.758803,T3,0
0.628568,B,0.395617,0.797267,T3,0
0.561090,C,,0.161295,T3,1
0.493380,C,0.142327,0.442316,T3,0
0.142139,A,0.758568,0.307867,T3,0
0.965004,A,,0.380445,T3,1
0.179036,C,0.246235,0.406589,T3,0
0.051303,C,0.036754,0.142721,T3,0
0.260047,C,0.469487,0.554219,T3,1
0.278162,B,0.460594,0.198116,T3,0
0.227762,A,0.741862,0.036664,T3,1
0.349837,B,0.885892,0.000964,T3,0
0.380674,A,,0.202854,T3,1
0.540618,B,0.161475,0.547392,T3,0
0.723779,C,0.694320,0.869007,T3,1
0.561998,C,0.216846,0.742199,T3,1
0.550077,C,0.401825,0.697069,T3,1
0.474950,C,0.039364,0.580947,T3,0
0.784516,C,0.854718,0.121052,T3,1
0.279059,C,,0.602771,T3,0
0.426795,B,0.737350,0.155152,T3,0
0.365816,A,0.495359,0.969242,T3,1
0.408798,C,0.913819,0.237803,T3,1
0.350016,C,0.546932,0.372724,T3,1
0.374974,C,0.872482,0.539021,T3,1
0.661797,C,0.084293,0.941689,T3,0
0.235989,C,0.649099,0.342503,T3,1
0.517411,C,0.327981,0.863106,T3,1
0.300603,B,0.658580,0.126303,T3,0
0.262897,C,0.575276,0.113218,T3,1
0.413101,C,0.492797,0.675579,T3,1
0.405966,A,0.494869,0.767427,T3,1
0.224174,C,0.886279,0.205203,T3,1
0.546270,B,0.705446,0.647010,T3,0
0.486910,C,0.316505,0.503030,T3,1
0.401237,A,0.837878,0.199260,T3,1
0.837930,C,0.352646,0.547587,T3,1
0.535930,B,0.494300,0.970437,T3,0
0.379674,A,0.889059,0.646623,T3,1
0.919737,B,0.123909,0.328103,T3,0
0.367216,B,0.536146,0.222033,T3,0
0.547020,B,0.759713,0.006540,T3,0
0.699334,B,0.062271,0.880668,T3,0
0.787730,A,0.763462,0.331705,T3,1
0.946364,B,0.079179,0.090262,T3,0
0.662732,A,0.210170,0.825277,T3,1
0.669357,A,0.506351,0.569268,T3,1
0.984971,A,0.152755,0.080608,T3,0
0.103849,B,0.183759,0.830654,T3,0
0.411798,C,,0.410128,T3,1
0.795348,C,0.390310,0.917732,T3,1
0.270599,B,0.476867,0.397079,T3,0
0.464433,C,0.153047,0.779435,T3,0
0.620740,B,0.344979,0.569449,T3,0
0.108778,A,0.076348,0.589686,T3,0
0.924785,C,0.821263,0.930350,T3,1
0.430746,B,0.319013,0.608687,T3,0
0.226984,B,0.396336,0.952059,T3,0
0.551894,C,0.104263,0.472463,T3,0
0.811087,B,0.999022,0.990884,T3,0
0.083225,C,0.964197,0.146958,T3,0
0.571565,B,0.091741,0.703207,T3,0
0.778091,C,0.196765,0.373917,T3,0
0.540302,C,0.557805,0.939847,T3,1
0.949074,B,0.164296,0.525761,T3,0
0.176024,A,0.848658,0.931136,T3,0
0.609250,C,0.005482,0.873784,T3,0
0.435935,A,0.038161,0.915888,T3,0
0.425315,A,0.505817,0.073477,T3,1
0.505737,B,0.758071,0.620131,T3,0
0.903546,C,0.199335,0.410985,T3,0
0.360917,B,0.121773,0.020465,T3,0
0.103461,A,0.539063,0.561994,T3,0
0.821730,A,0.783391,0.119228,T3,1
0.625211,C,0.170007,0.873630,T3,0
0.757930,B,0.607019,0.883293,T3,0
0.447474,C,0.814438,0.479270,T3,1
0.171917,A,0.604973,0.042181,T3,0
0.133422,A,0.264526,0.083584,T3,0
0.067931,A,0.279461,0.682501,T3,0
0.420115,A,0.519423,0.895226,T3,1
0.592110,B,0.611496,0.845678,T3,0
0.222199,A,0.043668,0.381992,T3,0
0.086700,B,0.195612,0.346615,T3,0
0.858465,A,0.544894,0.152308,T3,1
0.284567,C,0.933087,0.302968,T3,1
0.904993,C,0.123192,0.222380,T3,0
0.031622,A,0.888850,0.128786,T3,0
0.822063,B,0.885985,0.060093,T3,0
0.851650,C,,0.205921,T3,0
0.669115,A,0.551984,0.686772,T3,1
0.326638,B,0.405912,0.253014,T3,0
0.425412,A,0.624100,0.018401,T3,1
0.388808,A,0.858117,0.962790,T3,1
0.613727,B,0.523194,0.073283,T3,0
0.232752,A,0.779839,0.059999,T3,1
0.343774,B,0.553482,0.981421,T3,0
0.963724,A,0.004632,0.101745,T3,0
0.846844,A,0.253006,0.210634,T3,1
0.074191,A,0.589475,0.848964,T3,0
0.511102,B,0.552040,0.800962,T3,0
0.043528,C,0.623380,0.800680,T3,0
0.726756,A,0.681859,0.780573,T3,1
0.249679,C,0.075538,0.953048,T3,0
0.816835,A,0.292790,0.536400,T3,1
0.403688,C,0.283939,0.875817,T3,1
0.329990,B,0.759856,0.993542,T3,0
0.957950,C,0.757032,0.634281,T3,1
0.501510,A,0.889779,0.511612,T3,1
0.525242,B,0.193625,0.681201,T3,0
0.162666,C,0.220668,0.138668,T3,0
0.158323,B,,0.685762,T3,0
0.978241,B,,0.999097,T3,0
0.543337,A,0.865217,0.024804,T3,1
0.868329,A,0.543374,0.747311,T3,1
0.892044,B,0.761474,0.701750,T3,0
0.526109,C,0.196995,0.979587,T3,0
0.953559,C,0.543807,0.219515,T3,1
0.992824,C,0.097147,0.397228,T3,0
0.414913,A,0.268128,0.957380,T3,1
0.813151,B,0.597609,0.685537,T3,0
0.703774,A,0.704417,0.511340,T3,1
0.350417,B,0.769351,0.387478,T3,0
0.674295,A,0.435700,0.621269,T3,1
0.902696,A,,0.684015,T3,0
0.616620,B,0.315746,0.580153,T3,0
0.341549,A,0.533780,0.649414,T3,1
0.364348,A,0.388606,0.065948,T3,1
0.291778,B,0.107112,0.661933,T3,0
0.240275,C,0.725007,0.804105,T3,1
0.906161,C,0.317193,0.166073,T3,1
0.552534,A,0.690332,0.859894,T3,1
0.243836,A,0.825487,0.831488,T3,1
0.551160,B,0.706915,0.200947,T3,0
0.449122,A,0.731476,0.843962,T3,1
0.129032,B,0.881738,0.374270,T3,0
0.260434,A,0.561368,0.828647,T3,1
0.033502,C,0.660385,0.193445,T3,0
0.230600,B,,0.609021,T3,0
0.615196,B,0.513870,0.820113,T3,0
0.339946,C,0.142238,0.123320,T3,0
0.411660,B,0.060689,0.222351,T3,0
0.551450,C,0.263708,0.294079,T3,1
0.590566,C,,0.848061,T3,1
0.949368,C,0.103515,0.036645,T3,0
0.767470,C,0.633330,0.214753,T3,1
0.643977,B,0.377294,0.539662,T3,0
0.085141,C,0.657674,0.913803,T3,0
0.672759,A,0.073739,0.361707,T3,0
0.837898,B,0.993125,0.281378,T3,0
0.519456,B,0.751874,0.734950,T3,0
0.139282,B,0.042007,0.741439,T3,0
0.042863,A,0.806710,0.717189,T3,0
0.446720,B,0.008438,0.772940,T3,0
0.092520,A,0.343086,0.192375,T3,0
0.719986,C,0.999589,0.806801,T3,1
0.807747,B,0.403704,0.898879,T3,0
0.556461,C,0.385479,0.725925,T3,1
0.785750,A,0.572269,0.460710,T3,1
0.380932,B,0.240645,0.330668,T3,0
0.657420,C,0.946663,0.099628,T3,1
0.712983,B,0.634966,0.119814,T3,0
0.649992,A,0.982962,0.969262,T3,1
0.870451,B,0.703311,0.669419,T3,0
0.267437,A,0.887143,0.395497,T3,1
0.704749,C,0.929034,0.038472,T3,1
0.788622,A,0.278961,0.763329,T3,1
0.161630,A,0.777110,0.003881,T3,0
0.141838,A,0.181727,0.330920,T3,0
0.353963,A,0.291624,0.161912,T3,1
0.310948,B,0.261779,0.414152,T3,0
0.748700,A,0.896493,0.638190,T3,1
0.193368,B,0.018585,0.365941,T3,0
0.407730,A,0.740761,0.701868,T3,1
0.642663,A,0.086385,0.819808,T3,0
0.590939,C,0.885511,0.204368,T3,1
0.568653,A,0.090906,0.558152,T3,0
0.337440,B,,0.398751,T3,0
0.425124,C,0.607182,0.376831,T3,1
0.931000,B,0.795900,0.006861,T3,0
0.919039,A,0.402449,0.921718,T3,1
0.914635,A,0.277402,0.655179,T3,1
0.947636,C,,0.385334,T3,1
0.314207,C,0.572412,0.256774,T3,1
0.604755,B,0.795646,0.316028,T3,0
0.753942,B,0.644877,0.666473,T3,0
0.722460,A,0.345817,0.342573,T3,1
0.873423,C,0.799671,0.206787,T3,1
0.226819,A,,0.652696,T3,1
0.999430,C,0.261835,0.241880,T3,1
0.718859,A,0.914764,0.541982,T3,1
0.686971,B,0.028570,0.960529,T3,0
0.190200,A,,0.127815,T3,0
0.491268,A,0.641346,0.131610,T3,1
